,Date,Open Long,Close Long,Open Short,Close Short,Exposure Long,Exposure Short,Exposure,Net Exposure,PNL,Unrealized PNL,Cumulative PNL,NAV,Net Long,Net Short,Maximum Drawdown
0,2017-02-16,10,0,6,0,299964.74,-180034.64,479999.37999999995,119930.09999999998,0.0,0.0,0.0,1000000.0,10,6,0.0
1,2017-02-17,4,1,2,1,389071.87,-210402.47,599474.3399999999,178669.4,1268.6,1452.65,1268.6,1002721.25,13,7,0.0
2,2017-02-21,1,3,1,0,327580.74999999994,-240307.51,567888.2599999999,87273.23999999993,1501.05,-407.1,2769.65,1002362.55,11,8,-407.1
3,2017-02-22,3,1,0,2,387226.43999999994,-179828.97,567055.4099999999,207397.46999999994,-42.299999999999955,-1900.97,2727.35,1000826.38,13,6,-1900.97
4,2017-02-23,4,0,1,0,507264.49999999994,-209823.27000000002,717087.77,297441.2299999999,0.0,-1664.5700000000002,2727.35,1001062.78,17,7,-1900.97
5,2017-02-24,2,2,1,1,506922.47,-211167.83000000002,718090.2999999999,295754.63999999996,1595.8,-2020.15,4323.150000000001,1002303.0,17,7,-2020.15
6,2017-02-27,2,3,0,0,476181.06,-211167.83000000002,687348.89,265013.23,742.2,3.679999999999893,5065.35,1005069.03,16,7,-2020.15
7,2017-02-28,2,1,0,2,505395.34,-150749.22000000003,656144.5599999999,354646.12,433.7,-459.14999999999986,5499.05,1005039.9,17,5,-2020.15
8,2017-03-01,0,3,3,0,415833.52,-240815.84000000003,656649.36,175017.68,-533.05,-1301.3699999999997,4966.0,1003664.63,14,8,-2020.15
9,2017-03-02,2,1,0,1,445457.73000000004,-211163.2,656620.9299999999,234294.53000000003,788.3299999999999,982.5300000000001,5754.33,1006736.86,15,7,-2020.15
10,2017-03-03,1,0,1,0,475488.08,-241177.47,716665.5499999999,234310.61000000002,0.0,789.6800000000003,5754.33,1006544.01,16,8,-2020.15
11,2017-03-06,1,3,0,0,415174.43,-241177.47,656351.8999999999,173996.96,258.82,652.97,6013.15,1006666.12,14,8,-2020.15
12,2017-03-07,2,0,0,0,475151.89,-241177.47,716329.3599999999,233974.42,0.0,1082.81,6013.15,1007095.9600000001,16,8,-2020.15
13,2017-03-08,2,3,0,0,442959.62,-241177.47,684137.0899999999,201782.15,2208.66,570.7000000000004,8221.81,1008792.51,15,8,-2020.15
14,2017-03-09,2,2,1,1,445463.42,-242039.47999999998,687502.8999999998,203423.94,-1579.87,2504.3699999999994,6641.939999999999,1009146.3099999999,15,8,-2020.15
15,2017-03-10,2,2,0,0,444975.81,-242039.47999999998,687015.2899999998,202936.33000000002,449.70000000000005,826.75,7091.6399999999985,1007918.39,15,8,-2020.15
16,2017-03-13,1,1,2,1,444934.33999999997,-273261.70999999996,718196.0499999999,171672.63,1323.1,1183.5800000000006,8414.739999999998,1009598.32,15,9,-2020.15
17,2017-03-14,4,2,0,2,505928.55,-216420.74999999994,722349.2999999999,289507.80000000005,2170.38,-806.5099999999999,10585.119999999999,1009778.61,17,7,-2020.15
18,2017-03-15,1,2,3,0,472959.57999999996,-306477.06999999995,779436.6499999999,166482.51,2943.4,-217.5300000000002,13528.519999999999,1013310.99,16,10,-2020.15
19,2017-03-16,1,2,1,1,441511.19999999995,-306646.50999999995,748157.7099999998,134864.69,1679.6799999999998,26.6300000000002,15208.199999999997,1015234.83,15,10,-2020.15
20,2017-03-17,0,3,1,1,350618.79999999993,-305388.7299999999,656007.5299999998,45230.07000000001,-397.46000000000004,-1086.3500000000001,14810.739999999996,1013724.39,12,10,-2020.15
21,2017-03-20,1,0,3,0,380553.75999999995,-395457.7799999999,776011.5399999998,-14904.01999999996,0.0,241.71,14810.739999999996,1015052.45,13,13,-2020.15
22,2017-03-21,2,0,0,4,440576.16,-280085.67999999993,720661.8399999999,160490.48000000004,4619.59,-7160.18,19430.329999999994,1012270.1499999999,15,9,-7160.18
23,2017-03-22,1,1,0,1,440546.45999999996,-250440.63999999993,690987.0999999999,190105.82000000004,440.05,-2346.0,19870.379999999994,1017524.38,15,8,-7160.18
24,2017-03-23,3,0,1,0,530568.97,-280494.7899999999,811063.7599999999,250074.18000000005,0.0,-3269.6,19870.379999999994,1016600.78,18,9,-7160.18
25,2017-03-24,1,1,0,1,532845.0499999999,-251187.28999999992,784032.34,281657.76,-1562.6799999999998,-6467.370000000001,18307.699999999993,1011840.33,18,8,-7160.18
26,2017-03-27,2,1,0,0,562775.53,-251187.28999999992,813962.8200000001,311588.2400000001,72.6,-3395.8199999999997,18380.299999999992,1014984.4800000001,19,8,-7160.18
27,2017-03-28,1,0,1,0,592785.49,-281163.2899999999,873948.78,311622.20000000007,0.0,-1956.76,18380.299999999992,1016423.54,20,9,-7160.18
28,2017-03-29,0,2,0,0,532476.46,-281163.2899999999,813639.75,251313.17000000004,368.78999999999996,-517.8700000000005,18749.089999999993,1018231.22,18,9,-7160.18
29,2017-03-30,1,2,1,3,500442.38,-219685.67999999993,720128.06,280756.70000000007,642.5699999999999,-2446.7,19391.659999999996,1016944.9600000001,17,7,-7160.18
30,2017-03-31,0,2,3,1,438149.91,-280536.1599999999,718686.0700000001,157613.75000000006,3147.62,-2734.85,22539.28,1019804.43,15,9,-7160.18
31,2017-04-03,1,2,2,1,407089.91,-311130.25999999995,718220.17,95959.65000000002,1573.1599999999999,-2272.2999999999997,24112.44,1021840.1399999999,14,10,-7160.18
32,2017-04-04,0,1,3,3,373866.44,-313682.19999999995,687548.64,60184.24000000005,5684.68,-4282.570000000001,29797.12,1025514.55,13,10,-7160.18
33,2017-04-05,4,1,0,2,463084.64,-256038.71999999994,719123.3600000001,207045.92000000007,3217.56,-6397.16,33014.68,1026617.52,16,8,-7160.18
34,2017-04-06,1,1,0,1,462805.58,-225942.27999999994,688747.8600000002,236863.30000000008,149.06,-4426.04,33163.74,1028737.7,16,7,-7160.18
35,2017-04-07,1,2,3,1,431972.49,-286672.27999999997,718644.7700000004,145300.21000000002,1531.48,-5580.969999999999,34695.22,1029114.25,15,9,-7160.18
36,2017-04-10,0,1,2,2,401187.45,-286783.0,687970.4500000004,114404.45000000001,893.8499999999999,-5325.349999999999,35589.07,1030263.72,14,9,-7160.18
37,2017-04-11,1,0,2,0,431233.61,-346760.51999999996,777994.1300000005,84473.09000000003,0.0,-4621.0199999999995,35589.07,1030968.0499999999,15,11,-7160.18
38,2017-04-12,0,3,2,0,340038.81,-406834.93999999994,746873.7500000006,-66796.12999999995,1088.2,-4717.54,36677.270000000004,1031959.73,12,13,-7160.18
39,2017-04-13,2,0,1,4,400016.41000000003,-319251.92999999993,719268.3400000007,80764.4800000001,2517.63,-5381.009999999999,39194.90000000001,1033813.89,14,10,-7160.18
40,2017-04-17,1,1,2,2,400092.42000000004,-319516.9499999999,719609.3700000006,80575.47000000015,219.45999999999998,-5100.85,39414.36000000001,1034313.51,14,10,-7160.18
41,2017-04-18,0,0,0,3,400092.42000000004,-232018.23999999987,632110.6600000006,168074.18000000017,2534.34,-6985.890000000001,41948.70000000001,1034962.8099999999,14,7,-7160.18
42,2017-04-19,4,2,2,1,457843.7100000001,-262912.85999999987,720756.5700000006,194930.8500000002,3134.8999999999996,-7863.200000000001,45083.60000000001,1037220.4,16,8,-7863.200000000001
43,2017-04-20,1,4,2,0,366035.3600000001,-322889.84999999986,688925.2100000007,43145.51000000024,1768.3000000000002,-6830.869999999999,46851.90000000001,1040021.03,13,10,-7863.200000000001
44,2017-04-21,1,1,1,2,365637.9200000001,-292988.14999999985,658626.0700000006,72649.77000000025,373.96000000000004,-5945.01,47225.860000000015,1041280.85,13,9,-7863.200000000001
45,2017-04-24,0,1,3,2,334275.2200000001,-323447.5199999999,657722.7400000006,10827.700000000186,1924.42,-7862.15,49150.28000000001,1041288.13,12,10,-7863.200000000001
46,2017-04-25,1,0,2,1,364268.4200000001,-353592.4199999999,717860.8400000005,10676.000000000175,139.49,-6753.100000000001,49289.77000000001,1042536.67,13,11,-7863.200000000001
47,2017-04-26,4,1,0,0,452412.80000000005,-353592.4199999999,806005.2200000007,98820.38000000012,1928.74,171.03000000000065,51218.51000000001,1051389.54,16,11,-7863.200000000001
48,2017-04-27,0,5,2,2,300791.74000000005,-355171.17,655962.9100000006,-54379.429999999935,3207.7,-3735.9599999999996,54426.21,1050690.25,11,11,-7863.200000000001
49,2017-04-28,1,2,3,2,269893.24000000005,-386314.4199999999,656207.6600000006,-116421.17999999988,1952.57,-3041.8600000000006,56378.78,1053336.92,10,12,-7863.200000000001
50,2017-05-01,2,0,4,1,329827.6600000001,-476776.8099999999,806604.4700000006,-146949.1499999998,489.72,-3697.9699999999993,56868.5,1053170.53,12,15,-7863.200000000001
51,2017-05-02,0,0,1,0,329827.6600000001,-506777.8099999999,836605.4700000006,-176950.1499999998,0.0,-4826.610000000001,56868.5,1052041.89,12,16,-7863.200000000001
52,2017-05-03,0,2,0,0,270286.6700000001,-506777.8099999999,777064.4800000006,-236491.13999999978,-443.8499999999999,6758.16,56424.65,1063182.8099999998,10,16,-7863.200000000001
53,2017-05-04,1,1,1,4,269441.4200000001,-421370.3899999999,690811.8100000006,-151928.9699999998,5571.81,-1079.3,61996.46000000001,1060917.16,10,13,-7863.200000000001
54,2017-05-05,0,1,4,0,238033.8700000001,-541367.3799999999,779401.2500000006,-303333.5099999998,1414.35,-487.5699999999997,63410.810000000005,1062923.24,9,17,-7863.200000000001
55,2017-05-08,0,0,0,3,238033.8700000001,-461081.5799999999,699115.4500000005,-223047.7099999998,9591.08,-4849.37,73001.89000000001,1068152.52,9,14,-7863.200000000001
56,2017-05-09,3,0,1,1,328096.7700000001,-460518.1899999999,788614.9600000005,-132421.4199999998,-587.72,-5817.2699999999995,72414.17000000001,1066596.9,12,14,-7863.200000000001
57,2017-05-10,0,3,2,1,236727.31000000006,-491070.57999999984,727797.8900000006,-254343.2699999998,1962.6299999999999,-6962.92,74376.8,1067413.8800000001,9,15,-7863.200000000001
58,2017-05-11,1,1,2,1,236761.79000000004,-523392.4399999998,760154.2300000006,-286630.6499999998,2429.88,-7493.53,76806.68000000001,1069313.15,9,16,-7863.200000000001
59,2017-05-12,1,1,0,2,235937.29000000007,-464891.6899999998,700828.9800000006,-228954.39999999976,2256.51,-7282.24,79063.19000000002,1071780.95,9,14,-7863.200000000001
60,2017-05-15,2,1,3,2,267270.32000000007,-494765.9399999998,762036.2600000004,-227495.61999999976,-1653.0,-5168.930000000001,77410.19000000002,1072241.26,10,15,-7863.200000000001
61,2017-05-16,1,1,4,0,266376.5600000001,-614728.5599999998,881105.1200000003,-348351.9999999997,864.3,-1982.040000000001,78274.49000000002,1076292.45,10,19,-7863.200000000001
62,2017-05-17,1,1,0,4,267237.14000000013,-498511.18999999977,765748.3300000002,-231274.04999999964,3009.0,-4025.9399999999996,81283.49,1077257.55,10,15,-7863.200000000001
63,2017-05-18,0,1,0,6,236956.34000000014,-324973.4299999998,561929.77,-88017.08999999968,6657.620000000001,-6331.819999999999,87941.11,1081609.29,9,9,-7863.200000000001
64,2017-05-19,5,0,1,1,386871.0200000001,-322053.1199999998,708924.14,64817.900000000256,-2942.59,-3206.9100000000003,84998.52,1081791.61,14,9,-7863.200000000001
65,2017-05-22,2,2,1,2,386050.8100000001,-289393.2199999998,675444.0299999999,96657.59000000032,-1888.4199999999998,57.32000000000062,83110.09999999999,1083167.4200000002,14,8,-7863.200000000001
66,2017-05-23,1,2,2,0,354452.41000000015,-349395.4199999998,703847.8299999998,5056.99000000034,1642.0500000000002,-1268.6899999999996,84752.15,1083483.46,13,10,-7863.200000000001
67,2017-05-24,0,1,1,1,323855.7600000001,-349553.2999999998,673409.0599999998,-25697.539999999688,768.0899999999999,-347.7999999999995,85520.23999999999,1085172.44,12,10,-7863.200000000001
68,2017-05-25,0,1,3,1,293440.4400000001,-408569.1999999998,702009.6399999999,-115128.75999999966,-484.54999999999995,-878.8999999999994,85035.68999999999,1084156.79,11,12,-7863.200000000001
69,2017-05-26,2,0,1,1,353423.28000000014,-411000.17999999976,764423.4599999998,-57576.899999999616,2443.07,-4989.73,87478.76,1082489.03,13,12,-7863.200000000001
70,2017-05-30,1,2,1,0,327037.5000000001,-440999.3799999998,768036.8799999998,-113961.87999999966,-3550.57,-3795.8700000000003,83928.18999999999,1080132.3199999998,12,13,-7863.200000000001
71,2017-05-31,3,1,0,5,386786.6700000001,-291937.0499999998,678723.72,94849.62000000029,1286.23,-3197.8499999999995,85214.41999999998,1082016.5699999998,14,8,-7863.200000000001
72,2017-06-01,2,2,4,0,386150.2700000001,-412031.2899999998,798181.56,-25881.019999999728,656.49,-3950.3,85870.90999999999,1081920.6099999999,14,12,-7863.200000000001
73,2017-06-02,0,0,1,2,386150.2700000001,-377953.8099999998,764104.0800000001,8196.460000000254,-4028.16,-3564.65,81842.75,1078278.1,14,11,-7863.200000000001
74,2017-06-05,2,2,0,1,385552.47000000003,-348754.9299999998,734307.4000000001,36797.54000000021,1389.8000000000002,-2769.36,83232.54999999999,1080463.19,14,10,-7863.200000000001
75,2017-06-06,2,0,1,0,445566.59,-378758.12999999983,824324.7200000001,66808.4600000002,0.0,1333.0599999999988,83232.54999999999,1084565.61,16,11,-7863.200000000001
76,2017-06-07,0,2,0,1,386211.28,-348724.1699999998,734935.4500000001,37487.11000000022,-611.5,312.0600000000003,82621.04999999999,1082933.11,14,10,-7863.200000000001
77,2017-06-08,1,0,2,4,416235.7,-291057.7899999998,707293.4900000001,125177.9100000002,2301.84,3519.6800000000003,84922.89,1088442.5699999998,15,8,-7863.200000000001
78,2017-06-09,1,0,1,0,446189.14,-320961.1499999998,767150.29,125227.99000000022,0.0,2570.1899999999996,84922.89,1087493.0799999998,16,9,-7863.200000000001
79,2017-06-12,0,3,1,1,354842.06,-321158.24999999977,676000.3100000002,33683.81000000023,1497.02,5267.029999999999,86419.91,1091686.94,13,9,-7863.200000000001
80,2017-06-13,2,0,3,0,414782.67,-411117.78999999975,825900.4600000001,3664.8800000002375,0.0,-298.71000000000004,86419.91,1086121.2,15,12,-7863.200000000001
81,2017-06-14,0,3,0,2,319218.27999999997,-351355.36999999976,670573.65,-32137.089999999793,5924.87,397.9100000000002,92344.78,1092742.69,12,10,-7863.200000000001
82,2017-06-15,1,0,2,3,349161.95999999996,-322922.85999999975,672084.82,26239.10000000021,1573.75,-113.61000000000013,93918.53,1093804.92,13,9,-7863.200000000001
83,2017-06-16,3,0,0,1,439098.24,-293260.59999999974,732358.84,145837.64000000025,304.44,936.4300000000003,94222.97,1095159.4,16,8,-7863.200000000001
84,2017-06-19,0,2,4,0,379705.07999999996,-413301.93999999977,793007.02,-33596.85999999981,-597.84,4163.49,93625.13,1097788.6199999999,14,12,-7863.200000000001
85,2017-06-20,0,1,2,1,350412.77999999997,-443963.85999999975,794376.64,-93551.07999999978,-38.01999999999998,2337.68,93587.11,1095924.79,13,13,-7863.200000000001
86,2017-06-21,0,0,1,2,350412.77999999997,-415497.3899999998,765910.1699999999,-65084.60999999981,1524.4099999999999,2645.0599999999995,95111.51999999999,1097756.58,13,12,-7863.200000000001
87,2017-06-22,1,0,0,1,380422.37,-388414.7899999998,768837.1599999999,-7992.419999999809,2914.6,2904.0300000000007,98026.12,1100930.1500000001,14,11,-7863.200000000001
88,2017-06-23,3,0,1,1,470418.55,-389158.2699999998,859576.82,81260.2800000002,643.89,4988.77,98670.01,1103658.78,17,11,-7863.200000000001
89,2017-06-26,1,0,1,1,500428.88,-388659.9999999998,889088.8799999999,111768.88000000018,-407.02,3947.4300000000007,98262.98999999999,1102210.42,18,11,-7863.200000000001
90,2017-06-27,1,0,0,3,530426.38,-298648.11999999976,829074.4999999999,231778.26000000024,50.84000000000003,7957.360000000001,98313.82999999999,1106271.1900000002,19,8,-7863.200000000001
91,2017-06-28,0,3,0,1,440296.11000000004,-269528.11999999976,709824.2299999997,170767.99000000028,968.4199999999997,6398.349999999999,99282.25,1105680.6,16,7,-7863.200000000001
92,2017-06-29,3,2,0,1,472396.69,-240884.95999999976,713281.6499999999,231511.73000000024,-754.9,7474.49,98527.35,1106001.84,17,6,-7863.200000000001
93,2017-06-30,1,0,2,0,502372.0,-300868.3999999998,803240.4,201503.6000000002,0.0,8334.220000000001,98527.35,1106861.57,18,8,-7863.200000000001
94,2017-07-03,1,3,0,0,440517.1,-300868.3999999998,741385.5,139648.7000000002,1729.94,8812.83,100257.29000000001,1109070.12,16,8,-7863.200000000001
95,2017-07-05,0,3,2,0,347015.29999999993,-360914.9599999998,707930.26,-13899.659999999858,3532.57,3336.1900000000005,103789.86,1107126.05,13,10,-7863.200000000001
96,2017-07-06,5,0,2,2,496898.93999999994,-362015.11999999976,858914.0600000002,134883.82000000018,1128.26,6258.120000000001,104918.12,1111176.2400000002,18,10,-7863.200000000001
97,2017-07-07,0,1,1,2,466460.83999999997,-332406.77999999974,798867.6200000002,134054.06000000023,941.4,4019.7599999999993,105859.51999999999,1109879.28,17,9,-7863.200000000001
98,2017-07-10,1,2,1,0,434766.18999999994,-362325.1299999997,797091.3200000003,72441.06000000023,1700.0,7243.290000000001,107559.51999999999,1114802.81,16,10,-7863.200000000001
99,2017-07-11,0,0,0,1,434766.18999999994,-332692.7299999997,767458.9200000003,102073.46000000025,285.95,3592.8599999999997,107845.46999999999,1111438.33,16,9,-7863.200000000001
100,2017-07-12,0,1,1,1,405653.9799999999,-331965.07999999967,737619.0600000003,73688.90000000026,-1622.0700000000002,2929.42,106223.4,1109152.8199999998,15,9,-7863.200000000001
101,2017-07-13,2,0,1,1,465639.37999999995,-332047.93999999965,797687.3200000003,133591.4400000003,127.71,7735.259999999998,106351.11,1114086.37,17,9,-7863.200000000001
102,2017-07-14,1,1,0,1,464517.68999999994,-302017.93999999965,766535.6300000002,162499.7500000003,1067.4,5523.540000000001,107418.51,1112942.05,17,8,-7863.200000000001
103,2017-07-17,0,1,1,0,433529.63999999996,-331987.93999999965,765517.5800000002,101541.7000000003,1043.31,6927.95,108461.81999999999,1115389.77,16,9,-7863.200000000001
104,2017-07-18,2,1,0,0,460068.47,-331987.93999999965,792056.4100000003,128080.53000000032,3424.96,9531.43,111886.78,1121418.21,17,9,-7863.200000000001
105,2017-07-19,1,3,2,0,396792.7199999999,-391962.9099999997,788755.6300000002,4829.8100000002305,3283.58,8771.17,115170.36,1123941.53,15,11,-7863.200000000001
106,2017-07-20,0,2,2,1,336442.0399999999,-422827.4399999997,759269.4800000003,-86385.39999999979,1290.14,6775.209999999999,116460.5,1123235.71,13,12,-7863.200000000001
107,2017-07-21,0,1,2,0,305590.93999999994,-482808.8299999997,788399.7700000004,-177217.88999999978,883.95,3035.9800000000005,117344.45,1120380.43,12,14,-7863.200000000001
108,2017-07-24,2,1,1,3,334882.94999999995,-421075.8799999997,755958.8300000003,-86192.92999999976,-1113.96,4525.92,116230.48999999999,1120756.41,13,12,-7863.200000000001
109,2017-07-25,2,0,2,0,394924.17,-481070.1999999997,875994.3700000003,-86146.02999999974,0.0,5863.4400000000005,116230.48999999999,1122093.93,15,14,-7863.200000000001
110,2017-07-26,0,0,0,0,394924.17,-481070.1999999997,875994.3700000003,-86146.02999999974,0.0,7900.090000000001,116230.48999999999,1124130.58,15,14,-7863.200000000001
111,2017-07-27,1,1,0,0,395038.22,-481070.1999999997,876108.4200000004,-86031.97999999975,-150.62,7850.690000000001,116079.87,1123930.56,15,14,-7863.200000000001
112,2017-07-28,0,1,0,3,363394.79,-391339.98999999976,754734.7800000003,-27945.19999999978,1895.5,627.9299999999994,117975.37000000001,1118603.3,14,11,-7863.200000000001
